"module name","licenses","repository","licenseUrl","parents"
"autolinker@0.15.3","MIT Licensed. http://www.opensource.org/licenses/mit-license.php","https://github.com/gregjacobs/Autolinker.js","https://github.com/gregjacobs/Autolinker.js/raw/master/LICENSE","jquery-ui-form-builder"
"aws-sign2@0.6.0","Apache-2.0","https://github.com/mikeal/aws-sign","https://github.com/mikeal/aws-sign/raw/master/LICENSE","fsevents:jquery-ui-form-builder"
"aws-sign2@0.7.0","Apache-2.0","https://github.com/mikeal/aws-sign","https://github.com/mikeal/aws-sign/raw/master/LICENSE","jquery-ui-form-builder"
"aws4@1.6.0","MIT","https://github.com/mhart/aws4","https://github.com/mhart/aws4/raw/master/LICENSE","jquery-ui-form-builder"
"balanced-match@0.4.2","MIT","https://github.com/juliangruber/balanced-match","https://github.com/juliangruber/balanced-match/raw/master/LICENSE.md","fsevents:jquery-ui-form-builder"
"balanced-match@1.0.0","MIT","https://github.com/juliangruber/balanced-match","https://github.com/juliangruber/balanced-match/raw/master/LICENSE.md","jquery-ui-form-builder"
"base64-js@0.0.8","MIT","https://github.com/beatgammit/base64-js","https://github.com/beatgammit/base64-js/raw/master/LICENSE.MIT","jquery-ui-form-builder"
"base64-js@1.2.1","MIT","https://github.com/beatgammit/base64-js","https://github.com/beatgammit/base64-js/raw/master/LICENSE","watchify:jquery-ui-form-builder"
"base@0.11.2","MIT","https://github.com/node-base/base","https://github.com/node-base/base/raw/master/LICENSE","jquery-ui-form-builder"
"bcrypt-pbkdf@1.0.1","BSD-3-Clause","","","jquery-ui-form-builder"
"beeper@1.1.1","MIT","https://github.com/sindresorhus/beeper","https://github.com/sindresorhus/beeper/raw/master/license","jquery-ui-form-builder"
"binary-extensions@1.11.0","MIT","https://github.com/sindresorhus/binary-extensions","https://github.com/sindresorhus/binary-extensions/raw/master/license","jquery-ui-form-builder"
"bl@1.2.1","MIT","https://github.com/rvagg/bl","https://github.com/rvagg/bl/raw/master/LICENSE.md","jquery-ui-form-builder"
"block-stream@0.0.9","ISC","https://github.com/isaacs/block-stream","https://github.com/isaacs/block-stream/raw/master/LICENCE","jquery-ui-form-builder"
"bn.js@4.11.8","MIT","https://github.com/indutny/bn.js","https://github.com/indutny/bn.js","jquery-ui-form-builder"
"boom@2.10.1","BSD-3-Clause","https://github.com/hapijs/boom","https://github.com/hapijs/boom/raw/master/LICENSE","fsevents:jquery-ui-form-builder"
"boom@4.3.1","BSD-3-Clause","https://github.com/hapijs/boom","https://github.com/hapijs/boom/raw/master/LICENSE","jquery-ui-form-builder"
"boom@5.2.0","BSD-3-Clause","https://github.com/hapijs/boom","https://github.com/hapijs/boom/raw/master/LICENSE","cryptiles:jquery-ui-form-builder"
"bootstrap-toggle@2.2.2","MIT","https://github.com/minhur/bootstrap-toggle","https://github.com/minhur/bootstrap-toggle/raw/master/LICENSE","jquery-ui-form-builder"
"bootstrap@3.3.7","MIT","https://github.com/twbs/bootstrap","https://github.com/twbs/bootstrap/raw/master/LICENSE","jquery-ui-form-builder"
"brace-expansion@1.1.7","MIT","https://github.com/juliangruber/brace-expansion","https://github.com/juliangruber/brace-expansion","fsevents:jquery-ui-form-builder"
"brace-expansion@1.1.8","MIT","https://github.com/juliangruber/brace-expansion","https://github.com/juliangruber/brace-expansion","jquery-ui-form-builder"
"braces@1.8.5","MIT","https://github.com/jonschlinkert/braces","https://github.com/jonschlinkert/braces/raw/master/LICENSE","anymatch:jquery-ui-form-builder"
"braces@2.3.0","MIT","https://github.com/micromatch/braces","https://github.com/micromatch/braces/raw/master/LICENSE","jquery-ui-form-builder"
"brorand@1.1.0","MIT","https://github.com/indutny/brorand","https://github.com/indutny/brorand","jquery-ui-form-builder"
"browser-pack@4.0.4","MIT","https://github.com/substack/browser-pack","https://github.com/substack/browser-pack/raw/master/LICENSE","jquery-ui-form-builder"
"browser-pack@6.0.3","MIT","https://github.com/substack/browser-pack","https://github.com/substack/browser-pack/raw/master/LICENSE","watchify:jquery-ui-form-builder"
"browser-resolve@1.11.2","MIT","https://github.com/shtylman/node-browser-resolve","https://github.com/shtylman/node-browser-resolve/raw/master/LICENSE","jquery-ui-form-builder"
"browserify-aes@1.1.1","MIT","https://github.com/crypto-browserify/browserify-aes","https://github.com/crypto-browserify/browserify-aes/raw/master/LICENSE","jquery-ui-form-builder"
"browserify-cipher@1.0.0","MIT","https://github.com/crypto-browserify/browserify-cipher","https://github.com/crypto-browserify/browserify-cipher","jquery-ui-form-builder"
"browserify-des@1.0.0","MIT","https://github.com/crypto-browserify/browserify-des","https://github.com/crypto-browserify/browserify-des","jquery-ui-form-builder"
"browserify-rsa@4.0.1","MIT","https://github.com/crypto-browserify/browserify-rsa","https://github.com/crypto-browserify/browserify-rsa/raw/master/LICENSE","jquery-ui-form-builder"
"browserify-sign@4.0.4","ISC","https://github.com/crypto-browserify/browserify-sign","https://github.com/crypto-browserify/browserify-sign/raw/master/LICENSE","jquery-ui-form-builder"
"browserify-zlib@0.1.4","MIT","https://github.com/devongovett/browserify-zlib","https://github.com/devongovett/browserify-zlib","jquery-ui-form-builder"
"browserify-zlib@0.2.0","MIT","https://github.com/devongovett/browserify-zlib","https://github.com/devongovett/browserify-zlib/raw/master/LICENSE","watchify:jquery-ui-form-builder"
"browserify@14.5.0","MIT","https://github.com/substack/node-browserify","https://github.com/substack/node-browserify/raw/master/LICENSE","watchify:jquery-ui-form-builder"
"browserify@9.0.8","MIT","https://github.com/substack/node-browserify","https://github.com/substack/node-browserify/raw/master/LICENSE","jquery-ui-form-builder"
"buffer-shims@1.0.0","MIT","https://github.com/calvinmetcalf/buffer-shims","https://github.com/calvinmetcalf/buffer-shims/raw/master/license.md","fsevents:jquery-ui-form-builder"
"buffer-xor@1.0.3","MIT","https://github.com/crypto-browserify/buffer-xor","https://github.com/crypto-browserify/buffer-xor/raw/master/LICENSE","jquery-ui-form-builder"
"buffer@3.6.0","MIT","https://github.com/feross/buffer","https://github.com/feross/buffer/raw/master/LICENSE","jquery-ui-form-builder"
"buffer@5.0.8","MIT","https://github.com/feross/buffer","https://github.com/feross/buffer/raw/master/LICENSE","watchify:jquery-ui-form-builder"
"bufferstreams@1.0.1","MIT","https://github.com/nfroidure/BufferStreams","https://github.com/nfroidure/BufferStreams/blob/master/LICENSE","jquery-ui-form-builder"
"builtin-modules@1.1.1","MIT","https://github.com/sindresorhus/builtin-modules","https://github.com/sindresorhus/builtin-modules/raw/master/license","jquery-ui-form-builder"
"builtin-status-codes@3.0.0","MIT","https://github.com/bendrucker/builtin-status-codes","https://github.com/bendrucker/builtin-status-codes/raw/master/license","jquery-ui-form-builder"
"builtins@0.0.7","MIT","https://github.com/juliangruber/builtins","https://github.com/juliangruber/builtins","jquery-ui-form-builder"
"cache-base@1.0.1","MIT","https://github.com/jonschlinkert/cache-base","https://github.com/jonschlinkert/cache-base/raw/master/LICENSE","jquery-ui-form-builder"
"cached-path-relative@1.0.1","MIT","https://github.com/ashaffer/cached-path-relative","https://github.com/ashaffer/cached-path-relative","jquery-ui-form-builder"
"camelcase-keys@2.1.0","MIT","https://github.com/sindresorhus/camelcase-keys","https://github.com/sindresorhus/camelcase-keys/raw/master/license","jquery-ui-form-builder"
"camelcase@1.2.1","MIT","https://github.com/sindresorhus/camelcase","https://github.com/sindresorhus/camelcase/raw/master/license","uglify-js:jquery-ui-form-builder"
"camelcase@2.1.1","MIT","https://github.com/sindresorhus/camelcase","https://github.com/sindresorhus/camelcase/raw/master/license","camelcase-keys:jquery-ui-form-builder"
"camelcase@3.0.0","MIT","https://github.com/sindresorhus/camelcase","https://github.com/sindresorhus/camelcase/raw/master/license","jquery-ui-form-builder"
"cardinal@1.0.0","MIT","https://github.com/thlorenz/cardinal","https://github.com/thlorenz/cardinal/raw/master/LICENSE","jquery-ui-form-builder"
"caseless@0.12.0","Apache-2.0","https://github.com/mikeal/caseless","https://github.com/mikeal/caseless/raw/master/LICENSE","jquery-ui-form-builder"
"center-align@0.1.3","MIT","https://github.com/jonschlinkert/center-align","https://github.com/jonschlinkert/center-align/raw/master/LICENSE","jquery-ui-form-builder"
"chai-as-promised@5.3.0","WTFPL","https://github.com/domenic/chai-as-promised","https://github.com/domenic/chai-as-promised/raw/master/LICENSE.txt","jquery-ui-form-builder"
"chai-jquery@2.0.0","MIT*","https://github.com/chaijs/chai-jquery","https://github.com/chaijs/chai-jquery/raw/master/LICENSE","jquery-ui-form-builder"
"chai@3.5.0","MIT","https://github.com/chaijs/chai","https://github.com/chaijs/chai","jquery-ui-form-builder"
"chalk@1.1.3","MIT","https://github.com/chalk/chalk","https://github.com/chalk/chalk/raw/master/license","jquery-ui-form-builder"
"chokidar@1.7.0","MIT","https://github.com/paulmillr/chokidar","https://github.com/paulmillr/chokidar","jquery-ui-form-builder"
"cipher-base@1.0.4","MIT","https://github.com/crypto-browserify/cipher-base","https://github.com/crypto-browserify/cipher-base/raw/master/LICENSE","jquery-ui-form-builder"
"class-utils@0.3.6","MIT","https://github.com/jonschlinkert/class-utils","https://github.com/jonschlinkert/class-utils/raw/master/LICENSE","jquery-ui-form-builder"
"clean-css@3.4.28","MIT","https://github.com/jakubpawlowicz/clean-css","https://github.com/jakubpawlowicz/clean-css/raw/master/LICENSE","jquery-ui-form-builder"
"cli-table@0.3.1","MIT*","https://github.com/Automattic/cli-table","https://github.com/Automattic/cli-table/raw/master/README.md","jquery-ui-form-builder"
"cli-usage@0.1.7","MIT","","","jquery-ui-form-builder"
"cliui@2.1.0","ISC","https://github.com/bcoe/cliui","https://github.com/bcoe/cliui/raw/master/LICENSE.txt","uglify-js:jquery-ui-form-builder"
"cliui@3.2.0","ISC","https://github.com/yargs/cliui","https://github.com/yargs/cliui/raw/master/LICENSE.txt","jquery-ui-form-builder"
"clone-buffer@1.0.0","MIT","https://github.com/gulpjs/clone-buffer","https://github.com/gulpjs/clone-buffer/raw/master/LICENSE","jquery-ui-form-builder"
"clone-stats@0.0.1","MIT","https://github.com/hughsk/clone-stats","https://github.com/hughsk/clone-stats/raw/master/LICENSE.md","jquery-ui-form-builder"
"clone-stats@1.0.0","MIT","https://github.com/hughsk/clone-stats","https://github.com/hughsk/clone-stats/raw/master/LICENSE.md","gulp-concat:jquery-ui-form-builder"
"clone@0.2.0","MIT","https://github.com/pvorb/node-clone","https://github.com/pvorb/node-clone/raw/master/LICENSE","vinyl-fs:jquery-ui-form-builder"
"clone@1.0.3","MIT","https://github.com/pvorb/node-clone","https://github.com/pvorb/node-clone/raw/master/LICENSE","jquery-ui-form-builder"
"clone@2.1.1","MIT","https://github.com/pvorb/node-clone","https://github.com/pvorb/node-clone/raw/master/LICENSE","gulp-concat:jquery-ui-form-builder"
"cloneable-readable@1.0.0","MIT","https://github.com/mcollina/cloneable-readable","https://github.com/mcollina/cloneable-readable/raw/master/LICENSE","jquery-ui-form-builder"
"co@4.6.0","MIT","https://github.com/tj/co","https://github.com/tj/co/raw/master/LICENSE","jquery-ui-form-builder"
"code-point-at@1.1.0","MIT","https://github.com/sindresorhus/code-point-at","https://github.com/sindresorhus/code-point-at/raw/master/license","jquery-ui-form-builder"
"collection-visit@1.0.0","MIT","https://github.com/jonschlinkert/collection-visit","https://github.com/jonschlinkert/collection-visit/raw/master/LICENSE","jquery-ui-form-builder"
"color-support@1.1.3","ISC","https://github.com/isaacs/color-support","https://github.com/isaacs/color-support/raw/master/LICENSE","jquery-ui-form-builder"
"colors@0.6.2","UNKNOWN","https://github.com/Marak/colors.js","https://github.com/Marak/colors.js/raw/master/MIT-LICENSE.txt","findup:jquery-ui-form-builder"
"colors@1.0.3","MIT","https://github.com/Marak/colors.js","https://github.com/Marak/colors.js/raw/master/MIT-LICENSE.txt","jquery-ui-form-builder"
"combine-source-map@0.3.0","MIT","https://github.com/thlorenz/combine-source-map","https://github.com/thlorenz/combine-source-map/raw/master/LICENSE","jquery-ui-form-builder"
"combine-source-map@0.6.1","MIT","https://github.com/thlorenz/combine-source-map","https://github.com/thlorenz/combine-source-map/raw/master/LICENSE","insert-module-globals:jquery-ui-form-builder"
"combine-source-map@0.7.2","MIT","https://github.com/thlorenz/combine-source-map","https://github.com/thlorenz/combine-source-map/raw/master/LICENSE","insert-module-globals:watchify:jquery-ui-form-builder"
"combine-source-map@0.8.0","MIT","https://github.com/thlorenz/combine-source-map","https://github.com/thlorenz/combine-source-map/raw/master/LICENSE","watchify:jquery-ui-form-builder"
"combined-stream@1.0.5","MIT","https://github.com/felixge/node-combined-stream","https://github.com/felixge/node-combined-stream/raw/master/License","jquery-ui-form-builder"
"commander@0.6.1","MIT*","https://github.com/visionmedia/commander.js","https://github.com/visionmedia/commander.js/raw/master/Readme.md","jade:jquery-ui-form-builder"
"commander@2.1.0","MIT*","https://github.com/visionmedia/commander.js","https://github.com/visionmedia/commander.js/raw/master/Readme.md","findup:jquery-ui-form-builder"
"commander@2.3.0","MIT*","https://github.com/visionmedia/commander.js","https://github.com/visionmedia/commander.js/raw/master/Readme.md","mocha:jquery-ui-form-builder"
"commander@2.8.1","MIT","https://github.com/tj/commander.js","https://github.com/tj/commander.js/raw/master/LICENSE","jquery-ui-form-builder"
"commondir@0.0.1","MIT/X11","https://github.com/substack/node-commondir","https://github.com/substack/node-commondir","jquery-ui-form-builder"
"component-emitter@1.2.1","MIT","https://github.com/component/emitter","https://github.com/component/emitter/raw/master/LICENSE","jquery-ui-form-builder"
"concat-map@0.0.1","MIT","https://github.com/substack/node-concat-map","https://github.com/substack/node-concat-map/raw/master/LICENSE","jquery-ui-form-builder"
"concat-stream@1.4.10","MIT","https://github.com/maxogden/concat-stream","https://github.com/maxogden/concat-stream/raw/master/LICENSE","jquery-ui-form-builder"
"concat-stream@1.5.2","MIT","https://github.com/maxogden/concat-stream","https://github.com/maxogden/concat-stream/raw/master/LICENSE","watchify:jquery-ui-form-builder"
"concat-with-sourcemaps@1.0.5","ISC","https://github.com/floridoo/concat-with-sourcemaps","https://github.com/floridoo/concat-with-sourcemaps/raw/master/LICENSE.md","jquery-ui-form-builder"
"console-browserify@1.1.0","MIT","https://github.com/Raynos/console-browserify","http://github.com/Raynos/console-browserify/raw/master/LICENSE","jquery-ui-form-builder"
"console-control-strings@1.1.0","ISC","https://github.com/iarna/console-control-strings","https://github.com/iarna/console-control-strings/raw/master/LICENSE","jquery-ui-form-builder"
"constants-browserify@0.0.1","MIT","https://github.com/juliangruber/constants-browserify","https://github.com/juliangruber/constants-browserify","jquery-ui-form-builder"
"constants-browserify@1.0.0","MIT","https://github.com/juliangruber/constants-browserify","https://github.com/juliangruber/constants-browserify","watchify:jquery-ui-form-builder"
"convert-source-map@0.3.5","MIT","https://github.com/thlorenz/convert-source-map","https://github.com/thlorenz/convert-source-map/raw/master/LICENSE","jquery-ui-form-builder"
"convert-source-map@1.1.3","MIT","https://github.com/thlorenz/convert-source-map","https://github.com/thlorenz/convert-source-map/raw/master/LICENSE","insert-module-globals:jquery-ui-form-builder"
"convert-source-map@1.5.1","MIT","https://github.com/thlorenz/convert-source-map","https://github.com/thlorenz/convert-source-map/raw/master/LICENSE","gulp-sourcemaps:jquery-ui-form-builder"
"copy-descriptor@0.1.1","MIT","https://github.com/jonschlinkert/copy-descriptor","https://github.com/jonschlinkert/copy-descriptor/raw/master/LICENSE","jquery-ui-form-builder"
"core-util-is@1.0.2","MIT","https://github.com/isaacs/core-util-is","https://github.com/isaacs/core-util-is/raw/master/LICENSE","jquery-ui-form-builder"
"create-ecdh@4.0.0","MIT","https://github.com/crypto-browserify/createECDH","https://github.com/crypto-browserify/createECDH","jquery-ui-form-builder"
"create-hash@1.1.3","MIT","https://github.com/crypto-browserify/createHash","https://github.com/crypto-browserify/createHash","jquery-ui-form-builder"
"create-hmac@1.1.6","MIT","https://github.com/crypto-browserify/createHmac","https://github.com/crypto-browserify/createHmac","jquery-ui-form-builder"
"cross-spawn@3.0.1","MIT","https://github.com/IndigoUnited/node-cross-spawn","https://github.com/IndigoUnited/node-cross-spawn/raw/master/LICENSE","jquery-ui-form-builder"
"cryptiles@2.0.5","BSD-3-Clause","https://github.com/hapijs/cryptiles","https://github.com/hapijs/cryptiles/raw/master/LICENSE","fsevents:jquery-ui-form-builder"
"cryptiles@3.1.2","BSD-3-Clause","https://github.com/hapijs/cryptiles","https://github.com/hapijs/cryptiles/raw/master/LICENSE","jquery-ui-form-builder"
"crypto-browserify@3.12.0","MIT","https://github.com/crypto-browserify/crypto-browserify","https://github.com/crypto-browserify/crypto-browserify/raw/master/LICENSE","jquery-ui-form-builder"
"css@2.2.1","MIT","https://github.com/reworkcss/css","https://github.com/reworkcss/css/raw/master/LICENSE","jquery-ui-form-builder"
"currently-unhandled@0.4.1","MIT","https://github.com/jamestalmage/currently-unhandled","https://github.com/jamestalmage/currently-unhandled/raw/master/license","jquery-ui-form-builder"
"dashdash@1.14.1","MIT","https://github.com/trentm/node-dashdash","https://github.com/trentm/node-dashdash/raw/master/LICENSE.txt","jquery-ui-form-builder"
"date-now@0.1.4","MIT","https://github.com/Colingo/date-now","http://github.com/Colingo/date-now/raw/master/LICENSE","jquery-ui-form-builder"
"dateformat@2.2.0","MIT","https://github.com/felixge/node-dateformat","https://github.com/felixge/node-dateformat/raw/master/LICENSE","jquery-ui-form-builder"
"deap@1.0.0","MIT","https://github.com/selfcontained/deap","https://github.com/selfcontained/deap/raw/master/LICENSE","jquery-ui-form-builder"
"debug-fabulous@0.0.4","MIT","http://wwwhub.com/nmccready/debug-fabulous","http://wwwhub.com/nmccready/debug-fabulous","jquery-ui-form-builder"
"debug@2.2.0","MIT","https://github.com/visionmedia/debug","https://github.com/visionmedia/debug","mocha:jquery-ui-form-builder"
"debug@2.6.8","MIT","https://github.com/visionmedia/debug","https://github.com/visionmedia/debug/raw/master/LICENSE","fsevents:jquery-ui-form-builder"
"debug@2.6.9","MIT","https://github.com/visionmedia/debug","https://github.com/visionmedia/debug/raw/master/LICENSE","jquery-ui-form-builder"
"decamelize@1.2.0","MIT","https://github.com/sindresorhus/decamelize","https://github.com/sindresorhus/decamelize/raw/master/license","jquery-ui-form-builder"
"decode-uri-component@0.2.0","MIT","https://github.com/SamVerschueren/decode-uri-component","https://github.com/SamVerschueren/decode-uri-component/raw/master/license","jquery-ui-form-builder"
"deep-eql@0.1.3","MIT","https://github.com/chaijs/deep-eql","https://github.com/chaijs/deep-eql","jquery-ui-form-builder"
"deep-equal@1.0.1","MIT","https://github.com/substack/node-deep-equal","https://github.com/substack/node-deep-equal/raw/master/LICENSE","jquery-ui-form-builder"
"deep-extend@0.4.2","MIT","https://github.com/unclechu/node-deep-extend","https://github.com/unclechu/node-deep-extend/raw/master/LICENSE","fsevents:jquery-ui-form-builder"
"defaults@1.0.3","MIT","https://github.com/tmpvar/defaults","https://github.com/tmpvar/defaults/raw/master/LICENSE","jquery-ui-form-builder"
"define-property@0.2.5","MIT","https://github.com/jonschlinkert/define-property","https://github.com/jonschlinkert/define-property/raw/master/LICENSE","class-utils:jquery-ui-form-builder"
"define-property@1.0.0","MIT","https://github.com/jonschlinkert/define-property","https://github.com/jonschlinkert/define-property/raw/master/LICENSE","jquery-ui-form-builder"
"defined@0.0.0","MIT","https://github.com/substack/defined","https://github.com/substack/defined/raw/master/LICENSE","jquery-ui-form-builder"
"defined@1.0.0","MIT","https://github.com/substack/defined","https://github.com/substack/defined/raw/master/LICENSE","detective:jquery-ui-form-builder"
"delayed-stream@1.0.0","MIT","https://github.com/felixge/node-delayed-stream","https://github.com/felixge/node-delayed-stream/raw/master/License","jquery-ui-form-builder"
"delegates@1.0.0","MIT","https://github.com/visionmedia/node-delegates","https://github.com/visionmedia/node-delegates/raw/master/License","jquery-ui-form-builder"
"deprecated@0.0.1","MIT","https://github.com/wearefractal/deprecated","http://github.com/wearefractal/deprecated/raw/master/LICENSE","jquery-ui-form-builder"
"deps-sort@1.3.9","MIT","https://github.com/substack/deps-sort","https://github.com/substack/deps-sort/raw/master/LICENSE","jquery-ui-form-builder"
"deps-sort@2.0.0","MIT","https://github.com/substack/deps-sort","https://github.com/substack/deps-sort/raw/master/LICENSE","watchify:jquery-ui-form-builder"
"des.js@1.0.0","MIT","https://github.com/indutny/des.js","https://github.com/indutny/des.js","jquery-ui-form-builder"
"detect-file@1.0.0","MIT","https://github.com/doowb/detect-file","https://github.com/doowb/detect-file/raw/master/LICENSE","jquery-ui-form-builder"
"detect-libc@1.0.2","Apache-2.0","https://github.com/lovell/detect-libc","https://github.com/lovell/detect-libc/raw/master/LICENSE","fsevents:jquery-ui-form-builder"
"detect-newline@2.1.0","MIT","https://github.com/sindresorhus/detect-newline","https://github.com/sindresorhus/detect-newline/raw/master/license","jquery-ui-form-builder"
"detective@4.7.1","MIT","https://github.com/browserify/detective","https://github.com/browserify/detective/raw/master/LICENSE","jquery-ui-form-builder"
"diff@1.4.0","BSD","https://github.com/kpdecker/jsdiff","http://github.com/kpdecker/jsdiff/blob/master/LICENSE","jquery-ui-form-builder"
"diffie-hellman@5.0.2","MIT","https://github.com/crypto-browserify/diffie-hellman","https://github.com/crypto-browserify/diffie-hellman","jquery-ui-form-builder"
"doctrine@1.2.3","BSD","https://github.com/eslint/doctrine","http://github.com/eslint/doctrine/raw/master/LICENSE.BSD","jquery-ui-form-builder"
"domain-browser@1.1.7","MIT","https://github.com/bevry/domain-browser","https://github.com/bevry/domain-browser/raw/master/LICENSE.md","jquery-ui-form-builder"
"duplexer2@0.0.2","BSD","https://github.com/deoxxa/duplexer2","https://github.com/deoxxa/duplexer2/raw/master/LICENSE.md","jquery-ui-form-builder"
"duplexer2@0.1.4","BSD-3-Clause","https://github.com/deoxxa/duplexer2","https://github.com/deoxxa/duplexer2/raw/master/LICENSE.md","watchify:jquery-ui-form-builder"
"ecc-jsbn@0.1.1","MIT","https://github.com/quartzjer/ecc-jsbn","https://github.com/quartzjer/ecc-jsbn/raw/master/LICENSE","jquery-ui-form-builder"
"elliptic@6.4.0","MIT","https://github.com/indutny/elliptic","https://github.com/indutny/elliptic","jquery-ui-form-builder"
"end-of-stream@0.1.5","MIT","https://github.com/mafintosh/end-of-stream","https://github.com/mafintosh/end-of-stream","jquery-ui-form-builder"
"error-ex@1.3.1","MIT","https://github.com/qix-/node-error-ex","https://github.com/qix-/node-error-ex/raw/master/LICENSE","jquery-ui-form-builder"
"escape-string-regexp@1.0.2","MIT","https://github.com/sindresorhus/escape-string-regexp","https://github.com/sindresorhus/escape-string-regexp","mocha:jquery-ui-form-builder"
"escape-string-regexp@1.0.5","MIT","https://github.com/sindresorhus/escape-string-regexp","https://github.com/sindresorhus/escape-string-regexp/raw/master/license","jquery-ui-form-builder"
"esprima@2.7.3","BSD-2-Clause","https://github.com/jquery/esprima","https://github.com/jquery/esprima/raw/master/LICENSE.BSD","rocambole:jquery-ui-form-builder"
"esprima@3.0.0","BSD-2-Clause","https://github.com/jquery/esprima","https://github.com/jquery/esprima/raw/master/LICENSE.BSD","jquery-ui-form-builder"
"esutils@2.0.2","BSD","https://github.com/estools/esutils","http://github.com/estools/esutils/raw/master/LICENSE.BSD","jquery-ui-form-builder"
"events@1.0.2","MIT","https://github.com/Gozala/events","https://github.com/Gozala/events/raw/master/LICENSE","jquery-ui-form-builder"
"events@1.1.1","MIT","https://github.com/Gozala/events","https://github.com/Gozala/events/raw/master/LICENSE","watchify:jquery-ui-form-builder"
"evp_bytestokey@1.0.3","MIT","https://github.com/crypto-browserify/EVP_BytesToKey","https://github.com/crypto-browserify/EVP_BytesToKey/raw/master/LICENSE","jquery-ui-form-builder"
"expand-brackets@0.1.5","MIT","https://github.com/jonschlinkert/expand-brackets","https://github.com/jonschlinkert/expand-brackets/raw/master/LICENSE","anymatch:jquery-ui-form-builder"
"expand-brackets@2.1.4","MIT","https://github.com/jonschlinkert/expand-brackets","https://github.com/jonschlinkert/expand-brackets/raw/master/LICENSE","jquery-ui-form-builder"
"expand-range@1.8.2","MIT","https://github.com/jonschlinkert/expand-range","https://github.com/jonschlinkert/expand-range/raw/master/LICENSE","jquery-ui-form-builder"
"expand-tilde@2.0.2","MIT","https://github.com/jonschlinkert/expand-tilde","https://github.com/jonschlinkert/expand-tilde/raw/master/LICENSE","jquery-ui-form-builder"
"expect.js@0.3.1","MIT*","https://github.com/LearnBoost/expect.js","https://github.com/LearnBoost/expect.js/raw/master/README.md","jquery-ui-form-builder"
"extend-shallow@2.0.1","MIT","https://github.com/jonschlinkert/extend-shallow","https://github.com/jonschlinkert/extend-shallow/raw/master/LICENSE","jquery-ui-form-builder"
"extend-shallow@3.0.2","MIT","https://github.com/jonschlinkert/extend-shallow","https://github.com/jonschlinkert/extend-shallow/raw/master/LICENSE","split-string:jquery-ui-form-builder"
"extend@3.0.1","MIT","https://github.com/justmoon/node-extend","https://github.com/justmoon/node-extend/raw/master/LICENSE","jquery-ui-form-builder"
"extglob@0.3.2","MIT","https://github.com/jonschlinkert/extglob","https://github.com/jonschlinkert/extglob/raw/master/LICENSE","anymatch:jquery-ui-form-builder"
"extglob@2.0.4","MIT","https://github.com/micromatch/extglob","https://github.com/micromatch/extglob/raw/master/LICENSE","jquery-ui-form-builder"
"extsprintf@1.0.2","UNKNOWN","https://github.com/davepacheco/node-extsprintf","https://github.com/davepacheco/node-extsprintf/raw/master/LICENSE","fsevents:jquery-ui-form-builder"
"extsprintf@1.3.0","MIT","https://github.com/davepacheco/node-extsprintf","https://github.com/davepacheco/node-extsprintf/raw/master/LICENSE","jquery-ui-form-builder"
"fancy-log@1.3.2","MIT","https://github.com/js-cli/fancy-log","https://github.com/js-cli/fancy-log/raw/master/LICENSE","jquery-ui-form-builder"
"fast-deep-equal@1.0.0","MIT","https://github.com/epoberezkin/fast-deep-equal","https://github.com/epoberezkin/fast-deep-equal/raw/master/LICENSE","jquery-ui-form-builder"
"fast-json-stable-stringify@2.0.0","MIT","https://github.com/epoberezkin/fast-json-stable-stringify","https://github.com/epoberezkin/fast-json-stable-stringify/raw/master/LICENSE","jquery-ui-form-builder"
"file@0.2.2","MIT","https://github.com/aconbere/node-file-utils","https://github.com/aconbere/node-file-utils/raw/master/LICENSE","jquery-ui-form-builder"
"filename-regex@2.0.1","MIT","https://github.com/regexhq/filename-regex","https://github.com/regexhq/filename-regex/raw/master/LICENSE","jquery-ui-form-builder"
"fill-range@2.2.3","MIT","https://github.com/jonschlinkert/fill-range","https://github.com/jonschlinkert/fill-range/raw/master/LICENSE","expand-range:jquery-ui-form-builder"
"fill-range@4.0.0","MIT","https://github.com/jonschlinkert/fill-range","https://github.com/jonschlinkert/fill-range/raw/master/LICENSE","jquery-ui-form-builder"
"find-index@0.1.1","MIT","https://github.com/jsdf/find-index","https://github.com/jsdf/find-index","jquery-ui-form-builder"
"find-parent-dir@0.3.0","MIT","https://github.com/thlorenz/find-parent-dir","https://github.com/thlorenz/find-parent-dir/raw/master/LICENSE","jquery-ui-form-builder"
"find-up@1.1.2","MIT","https://github.com/sindresorhus/find-up","https://github.com/sindresorhus/find-up/raw/master/license","jquery-ui-form-builder"
"findup-sync@2.0.0","MIT","https://github.com/js-cli/node-findup-sync","https://github.com/js-cli/node-findup-sync","jquery-ui-form-builder"
"findup@0.1.5","MIT","https://github.com/Filirom1/findup","http  : //www.opensource.org/licenses/MIT","jquery-ui-form-builder"
"fined@1.1.0","MIT","https://github.com/js-cli/fined","https://github.com/js-cli/fined/raw/master/LICENSE","jquery-ui-form-builder"
"first-chunk-stream@1.0.0","MIT","https://github.com/sindresorhus/first-chunk-stream","https://github.com/sindresorhus/first-chunk-stream","jquery-ui-form-builder"
"flagged-respawn@1.0.0","MIT","https://github.com/js-cli/js-flagged-respawn","https://github.com/js-cli/js-flagged-respawn/raw/master/LICENSE","jquery-ui-form-builder"
